	word	surprisal	item	sent_id	sent_pos	zone	length	freq
651	were	18.286	9	33	2	652	4	356521
652	left	17.85835	9	33	3	653	4	35755
653	holding	19.24005	9	33	4	654	7	4782
654	contracts	21.30425	9	33	5	655	9	1611
655	to	13.03695	9	33	6	656	2	1988038
656	purchase	21.51465	9	33	7	657	8	3796
657	tulips	43.37605	9	33	8	658	6	54
658	at	12.3901	9	33	9	659	2	419116
659	prices	21.22205	9	33	10	660	6	2020
660	now	18.59885	9	33	11	661	3	31696
661	ten	18.373350000000002	9	33	12	662	3	17016
662	times	20.5471	9	33	13	663	5	21239
663	greater	19.325400000000002	9	33	14	664	7	7180
664	than	18.48485	9	33	15	665	4	90534
665	those	17.57005	9	33	16	666	5	31043
666	on	13.57315	9	33	17	667	2	691658
667	the	8.752749999999999	9	33	18	668	3	5611464
668	open	17.60925	9	33	19	669	4	14292
669	market,	38.454499999999996	9	33	20	670	7	0
670	while	16.75245	9	33	21	671	5	83980
671	others	18.925150000000002	9	33	22	672	6	16431
672	found	18.0118	9	33	23	673	5	45492
673	themselves	20.11045	9	33	24	674	10	9992
674	in	11.961	9	33	25	675	2	1903316
675	possession	23.405549999999998	9	33	26	676	10	2744
676	of	12.30445	9	33	27	677	2	2750306
677	bulbs	21.95755	9	33	28	678	5	330
678	now	18.50845	9	33	29	679	3	31696
679	worth	22.23225	9	33	30	680	5	3561
680	a	12.31355	9	33	31	681	1	1684274
681	fraction	24.51925	9	33	32	682	8	509
682	of	12.2849	9	33	33	683	2	2750306
683	the	8.523950000000001	9	33	34	684	3	5611464
684	price	22.28585	9	33	35	685	5	3912
685	they	18.99145	9	33	36	686	4	136170
686	had	16.1654	9	33	37	687	3	293952
687	paid.	36.6922	9	33	38	688	5	0
688	The	2.4707	9	34	1	689	3	857972
689	event	18.50395	9	34	2	690	5	15585
690	was	14.64595	9	34	3	691	3	1080224
691	popularized	21.92485	9	34	4	692	11	468
692	in	11.8536	9	34	5	693	2	1903316
693	eighteen	20.505200000000002	9	34	6	694	8	1384
694	forty-one	58.0749	9	34	7	695	9	0
695	by	12.6584	9	34	8	696	2	603586
696	the	8.79705	9	34	9	697	3	5611464
697	book	19.062800000000003	9	34	10	698	4	25073
698	'Extraordinary	99.2809	9	34	11	699	14	0
699	Popular	14.4897	9	34	12	700	7	1035
700	Delusions	33.69705	9	34	13	701	9	17
701	and	12.97325	9	34	14	702	3	2510744
702	the	8.86945	9	34	15	703	3	5611464
703	Madness	16.4574	9	34	16	704	7	383
704	of	12.26785	9	34	17	705	2	2750306
705	Crowds',	77.61345	9	34	18	706	8	0
706	that	16.4767	9	34	19	707	4	682579
707	a	12.361699999999999	9	34	20	708	1	1684274
708	British	11.99745	9	34	21	709	7	47890
709	journalist	19.0108	9	34	22	710	10	3109
710	Charles	10.38115	9	34	23	711	7	13494
711	Mackay	18.095100000000002	9	34	24	712	6	370
712	wrote.	34.9594	9	34	25	713	6	0
713	That	10.8775	9	35	1	714	4	11528
714	crowds	21.64835	9	35	2	715	6	1061
715	of	12.29625	9	35	3	716	2	2750306
716	people	16.17915	9	35	4	717	6	44751
717	often	15.91555	9	35	5	718	5	27524
718	behave	23.37065	9	35	6	719	6	432
719	irrationally	60.91215	9	35	7	720	12	18
720	was	14.61975	9	35	8	721	3	1080224
721	the	8.99605	9	35	9	722	3	5611464
722	main	16.39985	9	35	10	723	4	30404
723	thesis	20.8523	9	35	11	724	6	686
724	of	12.37955	9	35	12	725	2	2750306
725	the	8.523950000000001	9	35	13	726	3	5611464
726	book,	37.8223	9	35	14	727	5	0
727	and	13.20655	9	35	15	728	3	2510744
728	tulip	21.846449999999997	9	35	16	729	5	125
729	mania	21.46	9	35	17	730	5	143
730	was	14.42625	9	35	18	731	3	1080224
731	one	14.766300000000001	9	35	19	732	3	164177
732	of	12.4786	9	35	20	733	2	2750306
733	the	8.523950000000001	9	35	21	734	3	5611464
734	primary	17.129199999999997	9	35	22	735	7	8452
735	examples.	36.28045	9	35	23	736	9	0
736	According	7.81795	9	36	1	737	9	22127
737	to	12.82065	9	36	2	738	2	1988038
738	Mackay,	36.7405	9	36	3	739	7	0
739	at	12.4419	9	36	4	740	2	419116
740	one	14.7286	9	36	5	741	3	164177
741	point	20.8052	9	36	6	742	5	23710
742	twelve	18.855800000000002	9	36	7	743	6	5353
743	acres	22.0827	9	36	8	744	5	4287
744	of	12.5582	9	36	9	745	2	2750306
745	land	18.8723	9	36	10	746	4	19695
746	were	18.4848	9	36	11	747	4	356521
747	offered	19.3891	9	36	12	748	7	9361
748	for	14.0475	9	36	13	749	3	677963
749	a	12.11945	9	36	14	750	1	1684274
750	Semper	35.48325	9	36	15	751	6	27
751	Augustus	15.1553	9	36	16	752	8	1181
752	bulb.	39.74365	9	36	17	753	5	0
753	He	9.526250000000001	9	37	1	754	2	141829
754	claims	19.743299999999998	9	37	2	755	6	5973
755	that	16.30405	9	37	3	756	4	682579
756	many	14.915949999999999	9	37	4	757	4	56177
757	such	16.0236	9	37	5	758	4	75460
758	investors	23.41405	9	37	6	759	9	913
759	ruined	21.404600000000002	9	37	7	760	6	923
760	by	12.73695	9	37	8	761	2	603586
761	the	8.79705	9	37	9	762	3	5611464
762	fall	17.80745	9	37	10	763	4	7345
763	in	12.0307	9	37	11	764	2	1903316
764	prices	21.2036	9	37	12	765	6	2020
765	were	18.3067	9	37	13	766	4	356521
766	desperate,	40.6364	9	37	14	767	10	0
767	and	13.20655	9	37	15	768	3	2510744
768	Dutch	16.32115	9	37	16	769	5	6087
769	commerce	22.647100000000002	9	37	17	770	8	1108
770	suffered	19.76815	9	37	18	771	8	9676
771	a	12.199349999999999	9	37	19	772	1	1684274
772	severe	16.545450000000002	9	37	20	773	6	5676
773	shock.	37.96275	9	37	21	774	6	0
774	In	4.35455	9	38	1	775	2	282668
775	Mackay's	53.1286	9	38	2	776	8	0
776	account,	36.9677	9	38	3	777	8	0
777	the	9.2863	9	38	4	778	3	5611464
778	panicked	22.4222	9	38	5	779	8	182
779	tulip	21.844	9	38	6	780	5	125
780	speculators	42.337199999999996	9	38	7	781	11	105
781	sought	20.027	9	38	8	782	6	6839
782	help	20.98715	9	38	9	783	4	15209
783	from	14.830549999999999	9	38	10	784	4	433874
784	the	8.7954	9	38	11	785	3	5611464
785	government	16.77435	9	38	12	786	10	33795
786	of	12.35205	9	38	13	787	2	2750306
787	the	8.523950000000001	9	38	14	788	3	5611464
788	Netherlands,	36.6982	9	38	15	789	12	0
789	which	16.670650000000002	9	38	16	790	5	276783
790	responded	21.28	9	38	17	791	9	4427
791	by	12.660599999999999	9	38	18	792	2	603586
792	declaring	18.9769	9	38	19	793	9	1221
793	that	15.95385	9	38	20	794	4	682579
794	anyone	18.723	9	38	21	795	6	3218
795	who	16.884700000000002	9	38	22	796	3	155994
796	had	16.1329	9	38	23	797	3	293952
797	bought	21.9765	9	38	24	798	6	4111
798	contracts	21.2701	9	38	25	799	9	1611
799	to	13.03695	9	38	26	800	2	1988038
800	purchase	21.51465	9	38	27	801	8	3796
801	bulbs	21.7479	9	38	28	802	5	330
802	in	12.084900000000001	9	38	29	803	2	1903316
803	the	8.73215	9	38	30	804	3	5611464
804	future	17.6189	9	38	31	805	6	11761
805	could	19.836550000000003	9	38	32	806	5	54183
806	void	22.85735	9	38	33	807	4	509
807	their	16.43845	9	38	34	808	5	187293
808	contract	19.62285	9	38	35	809	8	10211
809	by	12.8813	9	38	36	810	2	603586
810	payment	22.6593	9	38	37	811	7	1399
811	of	12.21235	9	38	38	812	2	2750306
812	a	11.9937	9	38	39	813	1	1684274
813	ten	18.4362	9	38	40	814	3	17016
814	percent	24.881050000000002	9	38	41	815	7	10914
815	fee.	40.5179	9	38	42	816	4	0
816	Attempts	14.3707	9	39	1	817	8	318
817	that	16.2836	9	39	2	818	4	682579
818	were	18.358249999999998	9	39	3	819	4	356521
819	made	16.222450000000002	9	39	4	820	4	78368
820	to	12.8443	9	39	5	821	2	1988038
821	resolve	21.2714	9	39	6	822	7	1072
822	the	9.06925	9	39	7	823	3	5611464
823	situation	22.12455	9	39	8	824	9	7019
824	to	13.088149999999999	9	39	9	825	2	1988038
825	the	8.971	9	39	10	826	3	5611464
826	satisfaction	22.05715	9	39	11	827	12	510
827	of	12.306049999999999	9	39	12	828	2	2750306
828	all	15.5796	9	39	13	829	3	98292
829	parties	20.2283	9	39	14	830	7	4170
830	were	18.1619	9	39	15	831	4	356521
831	unsuccessful.	38.9266	9	39	16	832	13	0
832	The	2.4707	9	40	1	833	3	857972
833	mania	21.523249999999997	9	40	2	834	5	143
834	finally	18.73825	9	40	3	835	7	8717
835	ended,	38.41865	9	40	4	836	6	0
836	Mackay	18.19495	9	40	5	837	6	370
837	says,	38.0991	9	40	6	838	5	0
838	with	14.331	9	40	7	839	4	634654
839	individuals	17.83955	9	40	8	840	11	5548
840	stuck	24.211599999999997	9	40	9	841	5	1043
841	with	14.091650000000001	9	40	10	842	4	634654
842	the	8.74875	9	40	11	843	3	5611464
843	bulbs	21.697499999999998	9	40	12	844	5	330
844	they	18.80445	9	40	13	845	4	136170
845	held	17.310650000000003	9	40	14	846	4	29717
846	at	12.175550000000001	9	40	15	847	2	419116
847	the	8.82745	9	40	16	848	3	5611464
848	end	18.72335	9	40	17	849	3	46079
849	of	12.34495	9	40	18	850	2	2750306
850	the	8.523950000000001	9	40	19	851	3	5611464
851	crash.	36.285399999999996	9	40	20	852	6	0
852	No	10.20065	9	41	1	853	2	9714
853	court	20.25525	9	41	2	854	5	12848
854	would	18.499699999999997	9	41	3	855	5	126894
855	enforce	23.06785	9	41	4	856	7	754
856	payment	22.750700000000002	9	41	5	857	7	1399
857	of	12.21235	9	41	6	858	2	2750306
858	a	11.9937	9	41	7	859	1	1684274
859	contract,	38.3848	9	41	8	860	9	0
860	since	16.98435	9	41	9	861	5	37974
861	judges	21.6943	9	41	10	862	6	1719
862	regarded	19.866950000000003	9	41	11	863	8	5554
863	the	8.9816	9	41	12	864	3	5611464
864	debts	22.817700000000002	9	41	13	865	5	834
865	as	13.061800000000002	9	41	14	866	2	677897
866	contracted	20.487299999999998	9	41	15	867	10	1244
867	through	16.0068	9	41	16	868	7	66920
868	gambling,	41.13355	9	41	17	869	9	0
869	and	13.20655	9	41	18	870	3	2510744
870	thus	19.9959	9	41	19	871	4	9886
871	not	15.17595	9	41	20	872	3	195742
872	enforceable	40.6817	9	41	21	873	11	39
873	by	12.7422	9	41	22	874	2	603586
874	law.	34.716800000000006	9	41	23	875	4	0
875	Although	8.9775	9	42	1	876	8	25456
876	Mackay's	53.15495	9	42	2	877	8	0
877	book	19.62755	9	42	3	878	4	25073
878	is	12.70525	9	42	4	879	2	514867
879	a	12.236	9	42	5	880	1	1684274
880	classic	19.9892	9	42	6	881	7	3464
881	that	16.22815	9	42	7	882	4	682579
882	many	14.915949999999999	9	42	8	883	4	56177
883	publishing	22.0072	9	42	9	884	10	2173
884	houses	19.315350000000002	9	42	10	885	6	7540
885	continue	19.8836	9	42	11	886	8	7957
886	reprinting	40.704899999999995	9	42	12	887	10	59
887	today,	38.3338	9	42	13	888	6	0
888	his	13.84975	9	42	14	889	3	438174
889	account	18.233800000000002	9	42	15	890	7	6622
890	is	12.65285	9	42	16	891	2	514867
891	contested.	37.3524	9	42	17	892	10	0
892	Many	10.2066	9	43	1	893	4	10283
893	modern	16.3024	9	43	2	894	6	14905
894	scholars	19.227649999999997	9	43	3	895	8	2919
895	believe	22.16745	9	43	4	896	7	5462
896	the	9.05405	9	43	5	897	3	5611464
897	mania	21.39125	9	43	6	898	5	143
898	was	14.42625	9	43	7	899	3	1080224
899	not	14.93055	9	43	8	900	3	195742
900	as	12.85525	9	43	9	901	2	677897
901	extraordinary	20.27405	9	43	10	902	13	1101
902	as	13.043800000000001	9	43	11	903	2	677897
903	Mackay	18.1937	9	43	12	904	6	370
904	described,	36.3456	9	43	13	905	10	0
905	with	14.331	9	43	14	906	4	634654
906	some	15.993749999999999	9	43	15	907	4	70489
907	arguing	21.274	9	43	16	908	7	1862
908	that	16.2332	9	43	17	909	4	682579
909	the	9.0549	9	43	18	910	3	5611464
910	price	22.28585	9	43	19	911	5	3912
911	changes	18.8231	9	43	20	912	7	10728
912	may	16.3631	9	43	21	913	3	43182
913	not	15.0274	9	43	22	914	3	195742
914	have	17.497149999999998	9	43	23	915	4	164164
915	constituted	20.14195	9	43	24	916	11	810
916	a	12.11885	9	43	25	917	1	1684274
917	bubble.	36.167	9	43	26	918	7	0
918	Research	14.86535	9	44	1	919	8	3800
919	on	13.64685	9	44	2	920	2	691658
920	the	8.752749999999999	9	44	3	921	3	5611464
921	tulip	21.65505	9	44	4	922	5	125
922	mania	21.46	9	44	5	923	5	143
923	is	12.5705	9	44	6	924	2	514867
924	difficult	19.03325	9	44	7	925	9	9681
925	because	18.18935	9	44	8	926	7	44534
926	of	12.463049999999999	9	44	9	927	2	2750306
927	the	8.523950000000001	9	44	10	928	3	5611464
928	limited	17.66505	9	44	11	929	7	10710
929	data	18.9601	9	44	12	930	4	5287
930	from	14.82445	9	44	13	931	4	433874
931	the	8.7954	9	44	14	932	3	5611464
932	sixteen	19.7843	9	44	15	933	7	1971
933	thirties.	61.7053	9	44	16	934	9	0
934	However,	29.0026	9	45	1	935	8	0
935	some	16.50415	9	45	2	936	4	70489
936	modern	16.20345	9	45	3	937	6	14905
937	economists	20.322200000000002	9	45	4	938	10	310
938	have	17.4182	9	45	5	939	4	164164
939	proposed	18.26005	9	45	6	940	8	10549
940	rational	21.084	9	45	7	941	8	646
941	explanations,	40.36795	9	45	8	942	13	0
942	rather	19.792450000000002	9	45	9	943	6	16468
943	than	18.698050000000002	9	45	10	944	4	90534
944	a	12.246400000000001	9	45	11	945	1	1684274
945	speculative	21.3119	9	45	12	946	11	249
946	mania,	40.33105	9	45	13	947	6	0
947	for	14.19035	9	45	14	948	3	677963
948	the	8.7874	9	45	15	949	3	5611464
949	rise	18.80035	9	45	16	950	4	4857
950	and	13.0628	9	45	17	951	3	2510744
951	fall	18.21495	9	45	18	952	4	7345
952	in	12.0307	9	45	19	953	2	1903316
953	prices.	38.1041	9	45	20	954	7	0
954	For	7.77685	9	46	1	955	3	24518
955	example,	39.7887	9	46	2	956	8	0
956	other	16.1582	9	46	3	957	5	114381
957	flowers,	40.581	9	46	4	958	8	0
958	such	16.3296	9	46	5	959	4	75460
959	as	12.86725	9	46	6	960	2	677897
960	the	8.921299999999999	9	46	7	961	3	5611464
961	hyacinth,	80.54535	9	46	8	962	9	0
962	also	15.7991	9	46	9	963	4	180575
963	had	16.329050000000002	9	46	10	964	3	293952
964	high	15.002849999999999	9	46	11	965	4	39012
965	prices	21.30505	9	46	12	966	6	2020
966	on	13.6891	9	46	13	967	2	691658
967	the	8.752749999999999	9	46	14	968	3	5611464
968	flower's	57.5841	9	46	15	969	8	0
969	introduction,	38.241600000000005	9	46	16	970	13	0
970	which	16.670650000000002	9	46	17	971	5	276783
971	then	16.33935	9	46	18	972	4	67603
972	fell	21.1725	9	46	19	973	4	9214
973	dramatically.	37.51475	9	46	20	974	13	0
974	The	2.4707	9	47	1	975	3	857972
975	high	14.9455	9	47	2	976	4	39012
976	prices	21.30505	9	47	3	977	6	2020
977	may	16.26145	9	47	4	978	3	43182
978	also	15.620650000000001	9	47	5	979	4	180575
979	have	17.56635	9	47	6	980	4	164164
980	been	17.80305	9	47	7	981	4	152863
981	driven	21.2424	9	47	8	982	6	3602
982	by	12.64335	9	47	9	983	2	603586
983	expectations	21.402749999999997	9	47	10	984	12	1381
984	of	12.31785	9	47	11	985	2	2750306
985	a	11.9937	9	47	12	986	1	1684274
986	parliamentary	19.05365	9	47	13	987	13	1629
987	decree	20.95295	9	47	14	988	6	694
988	that	16.36425	9	47	15	989	4	682579
989	contracts	21.3388	9	47	16	990	9	1611
990	could	19.8549	9	47	17	991	5	54183
991	be	18.07445	9	47	18	992	2	235932
992	voided	42.6151	9	47	19	993	6	58
993	for	13.91245	9	47	20	994	3	677963
994	a	12.11945	9	47	21	995	1	1684274
995	small	17.0093	9	47	22	996	5	29687
996	cost,	38.7691	9	47	23	997	5	0
997	thus	20.7184	9	47	24	998	4	9886
998	lowering	20.964	9	47	25	999	8	411
999	the	8.89495	9	47	26	1000	3	5611464
1000	risk	20.945999999999998	9	47	27	1001	4	5575
1001	to	12.994399999999999	9	47	28	1002	2	1988038
1002	buyers.	41.24135	9	47	29	1003	7	0
1003	Despite	9.643699999999999	9	48	1	1004	7	14874
1004	these	17.70595	9	48	2	1005	5	47243
1005	disagreements	24.1391	9	48	3	1006	13	483
1006	about	15.5403	9	48	4	1007	5	90601
1007	whether	18.8384	9	48	5	1008	7	9809
1008	the	9.13845	9	48	6	1009	3	5611464
1009	phenomenon	20.72615	9	48	7	1010	10	1391
1010	technically	20.0938	9	48	8	1011	11	749
1011	constituted	20.05865	9	48	9	1012	11	810
1012	an	13.69425	9	48	10	1013	2	307522
1013	economic	18.628999999999998	9	48	11	1014	8	7421
1014	bubble,	38.2388	9	48	12	1015	7	0
1015	the	9.2863	9	48	13	1016	3	5611464
1016	term	20.52685	9	48	14	1017	4	11980
1017	'tulip	64.26825	9	48	15	1018	6	0
1018	mania'	40.64175	9	48	16	1019	6	0
1019	is	12.4864	9	48	17	1020	2	514867
1020	still	18.158	9	48	18	1021	5	30479
1021	often	15.949000000000002	9	48	19	1022	5	27524
1022	used	18.24845	9	48	20	1023	4	69865
1023	metaphorically	38.366	9	48	21	1024	14	78
1024	to	12.850850000000001	9	48	22	1025	2	1988038
1025	refer	19.68635	9	48	23	1026	5	2039
1026	to	12.82635	9	48	24	1027	2	1988038
1027	any	16.9121	9	48	25	1028	3	42063
1028	large	16.7952	9	48	26	1029	5	36270
1029	economic	19.0781	9	48	27	1030	8	7421
1030	bubble,	38.2388	9	48	28	1031	7	0
1031	when	15.390699999999999	9	48	29	1032	4	102472
1032	asset	25.571649999999998	9	48	30	1033	5	432
1033	prices	21.34585	9	48	31	1034	6	2020
1034	deviate	22.281100000000002	9	48	32	1035	7	138
1035	from	14.816749999999999	9	48	33	1036	4	433874
1036	intrinsic	20.5427	9	48	34	1037	9	252
1037	values.	38.28	9	48	35	1038	7	0
0	Tourette's	53.36135	10	1	1	1	10	0
1	syndrome,	39.385850000000005	10	1	2	2	9	0
2	a	12.5953	10	1	3	3	1	1684274
3	neurological	21.077800000000003	10	1	4	4	12	286
4	disorder	20.927	10	1	5	5	8	1579
5	characterized	20.60895	10	1	6	6	13	2446
6	by	12.65505	10	1	7	7	2	603586
7	repetitive,	40.7631	10	1	8	8	11	0
8	involuntary	22.0997	10	1	9	9	11	180
9	movements,	37.0803	10	1	10	10	10	0
10	was	14.51075	10	1	11	11	3	1080224
11	named	17.1251	10	1	12	12	5	32396
12	for	13.98405	10	1	13	13	3	677963
13	Dr.	27.09995	10	1	14	14	3	6402
14	Georges	14.466650000000001	10	2	1	15	7	684
15	Gilles	33.03215	10	2	2	16	6	114
16	de	13.8286	10	2	3	17	2	25942
17	la	15.6357	10	2	4	18	2	3545
18	Tourette,	36.965199999999996	10	2	5	19	9	0
19	the	9.2863	10	2	6	20	3	5611464
20	pioneering	19.864150000000002	10	2	7	21	10	490
21	French	12.7168	10	2	8	22	6	29242
22	neurologist	44.317049999999995	10	2	9	23	11	58
23	who	16.99925	10	2	10	24	3	155994
24	first	13.76385	10	2	11	25	5	190463
25	described	17.388849999999998	10	2	12	26	9	32818
26	the	9.034500000000001	10	2	13	27	3	5611464
27	condition	22.5994	10	2	14	28	9	4990
28	in	12.30575	10	2	15	29	2	1903316
29	an	13.6949	10	2	16	30	2	307522
30	eighty-six-year-old	157.29155	10	2	17	31	19	0
31	French	12.944700000000001	10	2	18	32	6	29242
32	noblewoman.	59.34765	10	2	19	33	11	0
33	It	6.88535	10	3	1	34	2	119805
34	is	12.51425	10	3	2	35	2	514867
35	almost	17.7337	10	3	3	36	6	15785
36	always	18.497349999999997	10	3	4	37	6	9429
37	in	11.95945	10	3	5	38	2	1903316
38	childhood	19.85775	10	3	6	39	9	3083
39	that	16.33565	10	3	7	40	4	682579
40	the	9.0549	10	3	8	41	3	5611464
41	early	14.7608	10	3	9	42	5	51080
42	symptoms	19.2199	10	3	10	43	8	2616
43	of	12.08055	10	3	11	44	2	2750306
44	Tourette's	53.060050000000004	10	3	12	45	10	0
45	are	15.683399999999999	10	3	13	46	3	204048
46	first	13.771049999999999	10	3	14	47	5	190463
47	noticed,	40.105850000000004	10	3	15	48	8	0
48	with	14.331	10	3	16	49	4	634654
49	the	8.74875	10	3	17	50	3	5611464
50	average	17.419600000000003	10	3	18	51	7	15292
51	onset	18.9423	10	3	19	52	5	871
52	between	15.770299999999999	10	3	20	53	7	88661
53	the	8.87935	10	3	21	54	3	5611464
54	ages	22.174149999999997	10	3	22	55	4	1751
55	of	12.28595	10	3	23	56	2	2750306
56	seven	18.405949999999997	10	3	24	57	5	18530
57	and	13.09895	10	3	25	58	3	2510744
58	ten	18.37355	10	3	26	59	3	17016
59	years.	35.6125	10	3	27	60	6	5
60	It	6.88535	10	4	1	61	2	119805
61	is	12.51425	10	4	2	62	2	514867
62	estimated	18.7911	10	4	3	63	9	11193
63	that	16.23665	10	4	4	64	4	682579
64	two	15.16865	10	4	5	65	3	157456
65	hundred	22.59585	10	4	6	66	7	4138
66	thousand	21.721200000000003	10	4	7	67	8	2965
67	Americans	17.381	10	4	8	68	9	6729
68	have	17.4714	10	4	9	69	4	164164
69	the	8.933499999999999	10	4	10	70	3	5611464
70	most	15.7916	10	4	11	71	4	84925
71	severe	16.5213	10	4	12	72	6	5676
72	form	18.896549999999998	10	4	13	73	4	25437
73	of	12.386199999999999	10	4	14	74	2	2750306
74	Tourette's,	71.77835	10	4	15	75	11	0
75	and	13.20655	10	4	16	76	3	2510744
76	as	12.9118	10	4	17	77	2	677897
77	many	14.757249999999999	10	4	18	78	4	56177
78	as	12.93385	10	4	19	79	2	677897
79	one	14.8417	10	4	20	80	3	164177
80	in	12.08795	10	4	21	81	2	1903316
81	a	12.1353	10	4	22	82	1	1684274
82	hundred	22.4998	10	4	23	83	7	4138
83	people	16.1934	10	4	24	84	6	44751
84	exhibit	19.916800000000002	10	4	25	85	7	1583
85	milder	21.57275	10	4	26	86	6	140
86	and	12.94785	10	4	27	87	3	2510744
87	less	18.05985	10	4	28	88	4	20749
88	complex	18.248150000000003	10	4	29	89	7	7850
89	symptoms	19.255499999999998	10	4	30	90	8	2616
90	that	16.208750000000002	10	4	31	91	4	682579
91	include	17.2601	10	4	32	92	7	22627
92	chronic	19.645049999999998	10	4	33	93	7	769
93	motor	19.855649999999997	10	4	34	94	5	1704
94	and	13.049399999999999	10	4	35	95	3	2510744
95	vocal	18.985599999999998	10	4	36	96	5	5061
96	tics	22.5214	10	4	37	97	4	160
97	or	13.755199999999999	10	4	38	98	2	167053
98	transient	20.7787	10	4	39	99	9	223
99	tics	22.5825	10	4	40	100	4	160
100	of	12.3174	10	4	41	101	2	2750306
101	childhood.	36.4804	10	4	42	102	10	0
102	For	7.77685	10	5	1	103	3	24518
103	the	8.8273	10	5	2	104	3	5611464
104	majority	18.6537	10	5	3	105	8	9254
105	of	12.2126	10	5	4	106	2	2750306
106	people	16.17915	10	5	5	107	6	44751
107	diagnosed	21.104599999999998	10	5	6	108	9	1176
108	with	14.0109	10	5	7	109	4	634654
109	the	8.74875	10	5	8	110	3	5611464
110	disorder,	39.49655	10	5	9	111	9	0
111	Tourette's	53.2773	10	5	10	112	10	0
112	is	12.64045	10	5	11	113	2	514867
113	not	14.9707	10	5	12	114	3	195742
114	a	12.33635	10	5	13	115	1	1684274
115	chronic	19.49605	10	5	14	116	7	769
116	condition	23.01115	10	5	15	117	9	4990
117	with	14.5609	10	5	16	118	4	634654
118	symptoms	19.4543	10	5	17	119	8	2616
119	lasting	21.2965	10	5	18	120	7	1830
120	a	12.29	10	5	19	121	1	1684274
121	lifetime.	38.48375	10	5	20	122	9	0
122	Rather	12.82005	10	6	1	123	6	1094
123	it	15.624649999999999	10	6	2	124	2	327760
124	is	12.5845	10	6	3	125	2	514867
125	a	12.236	10	6	4	126	1	1684274
126	condition	22.79725	10	6	5	127	9	4990
127	whose	17.584699999999998	10	6	6	128	5	11921
128	severity	21.0059	10	6	7	129	8	619
129	peaks	21.209600000000002	10	6	8	130	5	671
130	in	11.87035	10	6	9	131	2	1903316
131	the	8.73215	10	6	10	132	3	5611464
132	early	14.7608	10	6	11	133	5	51080
133	teens,	42.3671	10	6	12	134	6	0
134	with	14.331	10	6	13	135	4	634654
135	improvement	23.102249999999998	10	6	14	136	11	1980
136	occurring	21.5292	10	6	15	137	9	1616
137	in	11.748999999999999	10	6	16	138	2	1903316
138	the	8.73215	10	6	17	139	3	5611464
139	late	15.8119	10	6	18	140	4	29174
140	teens	23.779	10	6	19	141	5	392
141	and	12.988399999999999	10	6	20	142	3	2510744
142	continuing	18.9858	10	6	21	143	10	3229
143	into	16.647850000000002	10	6	22	144	4	124034
144	adulthood.	38.9557	10	6	23	145	10	0
145	However,	29.0026	10	7	1	146	8	0
146	approximately	17.03545	10	7	2	147	13	10029
147	ten	18.338900000000002	10	7	3	148	3	17016
148	percent	24.134700000000002	10	7	4	149	7	10914
149	of	12.47585	10	7	5	150	2	2750306
150	those	17.24025	10	7	6	151	5	31043
151	affected	18.771900000000002	10	7	7	152	8	6127
152	have	17.562	10	7	8	153	4	164164
153	a	12.13815	10	7	9	154	1	1684274
154	progressive	17.9063	10	7	10	155	11	1499
155	or	13.736550000000001	10	7	11	156	2	167053
156	disabling	23.7777	10	7	12	157	9	142
157	course	20.51755	10	7	13	158	6	10049
158	that	16.30765	10	7	14	159	4	682579
159	lasts	18.256349999999998	10	7	15	160	5	696
160	into	16.737000000000002	10	7	16	161	4	124034
161	adulthood.	38.9557	10	7	17	162	10	0
162	It	6.88535	10	8	1	163	2	119805
163	is	12.51425	10	8	2	164	2	514867
164	not	14.9707	10	8	3	165	3	195742
165	uncommon	22.40875	10	8	4	166	8	769
166	for	13.89855	10	8	5	167	3	677963
167	symptoms	19.384999999999998	10	8	6	168	8	2616
168	to	12.92375	10	8	7	169	2	1988038
169	be	17.8615	10	8	8	170	2	235932
170	present	16.87995	10	8	9	171	7	17117
171	for	14.1249	10	8	10	172	3	677963
172	an	13.6812	10	8	11	173	2	307522
173	extended	19.00155	10	8	12	174	8	9712
174	period	18.8781	10	8	13	175	6	25018
175	of	12.33385	10	8	14	176	2	2750306
176	time	20.475949999999997	10	8	15	177	4	124921
177	before	16.77695	10	8	16	178	6	74116
178	a	12.2926	10	8	17	179	1	1684274
179	formal	20.2086	10	8	18	180	6	3299
180	diagnosis	22.324550000000002	10	8	19	181	9	1040
181	of	12.03715	10	8	20	182	2	2750306
182	Tourette's	53.060050000000004	10	8	21	183	10	0
183	is	12.64045	10	8	22	184	2	514867
184	obtained.	36.03515	10	8	23	185	9	0
185	The	2.4707	10	9	1	186	3	857972
186	reasons	23.2271	10	9	2	187	7	4546
187	for	14.1238	10	9	3	188	3	677963
188	this	15.88165	10	9	4	189	4	146224
189	are	15.810500000000001	10	9	5	190	3	204048
190	many	14.81085	10	9	6	191	4	56177
191	and	13.0725	10	9	7	192	3	2510744
192	may	16.12215	10	9	8	193	3	43182
193	include	17.22125	10	9	9	194	7	22627
194	the	8.947099999999999	10	9	10	195	3	5611464
195	fact	20.02355	10	9	11	196	4	10491
196	that	16.27695	10	9	12	197	4	682579
197	for	14.2285	10	9	13	198	3	677963
198	families	19.89735	10	9	14	199	8	5137
199	and	13.019649999999999	10	9	15	200	3	2510744
200	physicians	21.16655	10	9	16	201	10	539
201	unfamiliar	22.19395	10	9	17	202	10	457
202	with	14.22165	10	9	18	203	4	634654
