	word	surprisal	item	sent_id	sent_pos	zone	length	freq
52	the	6.739750000000001	8	2	23	53	3	4187023
53	true	12.2243	8	2	24	54	4	10508
54	nature	14.6656	8	2	25	55	6	5043
55	of	6.05405	8	2	26	56	2	2057315
56	the	6.865349999999999	8	2	27	57	3	4187023
57	object	14.986799999999999	8	2	28	58	6	3510
58	that	6.3622	8	2	29	59	4	914941
59	crashed.	25.10625	8	2	30	60	8	101
60	The	6.462400000000001	8	3	1	61	3	484810
61	United	11.62015	8	3	2	62	6	38260
62	States	10.8712	8	3	3	63	6	15616
63	military	16.98475	8	3	4	64	8	7375
64	maintains	17.6753	8	3	5	65	9	380
65	the	5.25765	8	3	6	66	3	4187023
66	debris	17.04215	8	3	7	67	6	275
67	recovered	17.84785	8	3	8	68	9	1156
68	was	9.9539	8	3	9	69	3	865130
69	from	11.2974	8	3	10	70	4	307845
70	an	9.84125	8	3	11	71	2	248211
71	experimental	18.68015	8	3	12	72	12	769
72	high-altitude	49.0804	8	3	13	73	13	31
73	surveillance	19.13575	8	3	14	74	12	538
74	balloon	15.80255	8	3	15	75	7	832
75	that	8.00195	8	3	16	76	4	914941
76	belonged	17.88895	8	3	17	77	8	1480
77	to	5.2201	8	3	18	78	2	2148027
78	a	7.9879	8	3	19	79	1	1933416
79	classified	17.800649999999997	8	3	20	80	10	1021
80	program	15.93235	8	3	21	81	7	5244
81	named	16.5028	8	3	22	82	5	16113
82	'Mogul'.	62.322199999999995	8	3	23	83	8	0
83	However,	15.696200000000001	8	4	1	84	8	12156
84	many	14.170300000000001	8	4	2	85	4	65848
85	UFO	19.0747	8	4	3	86	3	137
86	proponents	33.903400000000005	8	4	4	87	10	71
87	maintain	17.80505	8	4	5	88	8	1806
88	that,	13.09395	8	4	6	89	5	34010
89	in	9.08305	8	4	7	90	2	1489991
90	fact,	18.7607	8	4	8	91	5	6325
91	a	9.097999999999999	8	4	9	92	1	1933416
92	crashed	17.8943	8	4	10	93	7	907
93	alien	17.55575	8	4	11	94	5	1053
94	craft	16.1826	8	4	12	95	5	712
95	and	5.6791	8	4	13	96	3	2001994
96	bodies	18.0523	8	4	14	97	6	2543
97	were	9.606300000000001	8	4	15	98	4	229411
98	recovered,	25.16095	8	4	16	99	10	108
99	and	6.195	8	4	17	100	3	2001994
100	that	7.2751	8	4	18	101	4	914941
101	the	7.974500000000001	8	4	19	102	3	4187023
102	military	15.660350000000001	8	4	20	103	8	7375
103	then	9.85945	8	4	21	104	4	111897
104	engaged	17.49685	8	4	22	105	7	2360
105	in	6.147600000000001	8	4	23	106	2	1489991
106	a	7.07495	8	4	24	107	1	1933416
107	cover-up.	42.7939	8	4	25	108	9	36
108	The	6.462400000000001	8	5	1	109	3	484810
109	incident	15.9556	8	5	2	110	8	1356
110	has	8.9742	8	5	3	111	3	169230
111	turned	13.643699999999999	8	5	4	112	6	15750
112	into	9.64645	8	5	5	113	4	116557
113	a	6.517950000000001	8	5	6	114	1	1933416
114	widely	18.259149999999998	8	5	7	115	6	2161
115	known	12.308150000000001	8	5	8	116	5	40184
116	pop	15.0267	8	5	9	117	3	3311
117	culture	14.906649999999999	8	5	10	118	7	2645
118	phenomenon,	25.058999999999997	8	5	11	119	11	103
119	making	13.67675	8	5	12	120	6	21627
120	the	5.565799999999999	8	5	13	121	3	4187023
121	name	10.4402	8	5	14	122	4	39019
122	Roswell	23.8044	8	5	15	123	7	63
123	synonymous	20.256050000000002	8	5	16	124	10	108
124	with	7.3484	8	5	17	125	4	532188
125	UFOs.	34.5156	8	5	18	126	5	19
126	It	5.52985	8	6	1	127	2	220551
127	ranks	17.697499999999998	8	6	2	128	5	788
128	as	9.07985	8	6	3	129	2	438309
129	one	11.0242	8	6	4	130	3	250610
130	of	5.66405	8	6	5	131	2	2057315
131	the	6.865349999999999	8	6	6	132	3	4187023
132	most	11.04645	8	6	7	133	4	58233
133	publicized	26.22185	8	6	8	134	10	70
134	and	5.37135	8	6	9	135	3	2001994
135	controversial	20.1209	8	6	10	136	13	818
136	alleged	20.1285	8	6	11	137	7	689
137	UFO	18.6152	8	6	12	138	3	137
138	incidents.	23.443199999999997	8	6	13	139	10	69
139	On	9.97715	8	7	1	140	2	36070
140	July	13.254100000000001	8	7	2	141	4	14884
141	ninth,	24.040300000000002	8	7	3	142	6	39
142	nineteen	16.64465	8	7	4	143	8	3331
143	forty-seven,	42.674099999999996	8	7	5	144	12	1
144	a	9.097999999999999	8	7	6	145	1	1933416
145	press	13.57415	8	7	7	146	5	4057
146	release	13.70805	8	7	8	147	7	4411
147	that	6.44655	8	7	9	148	4	914941
148	Roswell	23.52995	8	7	10	149	7	63
149	Army	19.47615	8	7	11	150	4	4818
150	Air	14.29025	8	7	12	151	3	4751
151	Field	16.636499999999998	8	7	13	152	5	951
152	issued	18.1084	8	7	14	153	6	2060
153	stated	17.401	8	7	15	154	6	2690
154	that	6.4867	8	7	16	155	4	914941
155	personnel	19.992800000000003	8	7	17	156	9	773
156	from	8.5229	8	7	18	157	4	307845
157	the	5.3491	8	7	19	158	3	4187023
158	field's	22.3615	8	7	20	159	7	21
159	Bomb	16.906750000000002	8	7	21	160	4	165
160	Group	16.17135	8	7	22	161	5	2863
161	had	12.0624	8	7	23	162	3	276988
162	recovered	18.6295	8	7	24	163	9	1156
163	a	7.1023499999999995	8	7	25	164	1	1933416
164	crashed	17.8943	8	7	26	165	7	907
165	'flying	35.28625	8	7	27	166	7	4
166	disc'	29.059849999999997	8	7	28	167	5	0
167	from	14.863900000000001	8	7	29	168	4	307845
168	a	6.79335	8	7	30	169	1	1933416
169	ranch	17.62525	8	7	31	170	5	434
170	near	13.78265	8	7	32	171	4	17383
171	Roswell,	29.21705	8	7	33	172	8	22
172	sparking	23.8006	8	7	34	173	8	31
173	intense	17.659599999999998	8	7	35	174	7	1148
174	media	16.8422	8	7	36	175	5	3176
175	interest.	22.959400000000002	8	7	37	176	9	1143
176	Later	13.1273	8	8	1	177	5	2542
177	the	6.623200000000001	8	8	2	178	3	4187023
178	same	9.4413	8	8	3	179	4	49017
179	day,	19.16705	8	8	4	180	4	9874
180	the	7.950849999999999	8	8	5	181	3	4187023
181	Commanding	18.71015	8	8	6	182	10	106
182	General	12.924150000000001	8	8	7	183	7	7455
183	of	5.9702	8	8	8	184	2	2057315
184	the	6.865349999999999	8	8	9	185	3	4187023
185	Eighth	17.618949999999998	8	8	10	186	6	210
186	Air	13.56435	8	8	11	187	3	4751
187	Force	13.7808	8	8	12	188	5	2156
188	stated	17.563200000000002	8	8	13	189	6	2690
189	that,	14.985949999999999	8	8	14	190	5	34010
190	in	9.08305	8	8	15	191	2	1489991
191	fact,	18.7607	8	8	16	192	5	6325
192	a	9.097999999999999	8	8	17	193	1	1933416
193	weather	15.28095	8	8	18	194	7	3031
194	balloon	16.6696	8	8	19	195	7	832
195	had	11.70825	8	8	20	196	3	276988
196	been	11.68885	8	8	21	197	4	156669
197	recovered	17.93205	8	8	22	198	9	1156
198	by	7.874650000000001	8	8	23	199	2	302746
199	the	5.9441	8	8	24	200	3	4187023
200	Roswell	22.95375	8	8	25	201	7	63
201	Army	18.52395	8	8	26	202	4	4818
202	Air	14.29025	8	8	27	203	3	4751
203	Field	16.636499999999998	8	8	28	204	5	951
204	personnel,	24.999000000000002	8	8	29	205	10	122
205	rather	13.275300000000001	8	8	30	206	6	16709
206	than	9.2735	8	8	31	207	4	90620
207	a	6.943350000000001	8	8	32	208	1	1933416
208	'flying	36.38765	8	8	33	209	7	4
209	saucer'.	36.2531	8	8	34	210	8	0
210	A	7.6478	8	9	1	211	1	101973
211	subsequent	18.314	8	9	2	212	10	1038
212	press	15.17845	8	9	3	213	5	4057
213	conference	12.226600000000001	8	9	4	214	10	1943
214	was	8.5877	8	9	5	215	3	865130
215	called,	21.1311	8	9	6	216	7	915
216	featuring	18.475299999999997	8	9	7	217	9	1285
217	debris	17.63565	8	9	8	218	6	275
218	from	8.6746	8	9	9	219	4	307845
219	the	5.3491	8	9	10	220	3	4187023
220	crashed	18.478	8	9	11	221	7	907
221	object	17.80555	8	9	12	222	6	3510
222	that	6.3622	8	9	13	223	4	914941
223	confirmed	17.81725	8	9	14	224	9	1852
224	the	5.9243	8	9	15	225	3	4187023
225	weather	13.6836	8	9	16	226	7	3031
226	balloon	16.6696	8	9	17	227	7	832
227	description.	24.624650000000003	8	9	18	228	12	281
228	The	6.462400000000001	8	10	1	229	3	484810
229	case	12.20835	8	10	2	230	4	15018
230	was	9.5853	8	10	3	231	3	865130
231	quickly	14.1439	8	10	4	232	7	5902
232	forgotten	16.3549	8	10	5	233	9	2969
233	and	5.848000000000001	8	10	6	234	3	2001994
234	almost	13.1603	8	10	7	235	6	19887
235	completely	13.4931	8	10	8	236	10	6795
236	ignored,	23.6984	8	10	9	237	8	45
237	even	11.5334	8	10	10	238	4	62426
238	by	9.87445	8	10	11	239	2	302746
239	UFO	19.23605	8	10	12	240	3	137
240	researchers,	24.425800000000002	8	10	13	241	12	84
241	for	9.39165	8	10	14	242	3	657368
242	more	10.61045	8	10	15	243	4	128373
243	than	8.72905	8	10	16	244	4	90620
244	thirty	14.766100000000002	8	10	17	245	6	5619
245	years.	20.00995	8	10	18	246	6	12733
246	Then,	14.97295	8	11	1	247	5	3770
247	in	9.08305	8	11	2	248	2	1489991
248	nineteen	15.804	8	11	3	249	8	3331
249	seventy-eight,	41.966499999999996	8	11	4	250	14	6
250	nuclear	18.19125	8	11	5	251	7	2671
251	physicist	16.0998	8	11	6	252	9	304
252	and	5.58795	8	11	7	253	3	2001994
253	author	19.56635	8	11	8	254	6	2734
254	Stanton	16.682850000000002	8	11	9	255	7	147
255	Friedman	17.7947	8	11	10	256	8	91
256	interviewed	20.3883	8	11	11	257	11	580
257	Jesse	15.197600000000001	8	11	12	258	5	669
258	Marcel,	22.1345	8	11	13	259	7	43
259	the	7.950849999999999	8	11	14	260	3	4187023
260	only	9.07515	8	11	15	261	4	103041
261	person	14.7149	8	11	16	262	6	19101
262	known	14.36575	8	11	17	263	5	40184
263	to	8.69735	8	11	18	264	2	2148027
264	have	9.435400000000001	8	11	19	265	4	464662
265	accompanied	16.90235	8	11	20	266	11	1358
266	the	6.72725	8	11	21	267	3	4187023
267	Roswell	22.95375	8	11	22	268	7	63
268	debris	20.6428	8	11	23	269	6	275
269	from	8.6746	8	11	24	270	4	307845
270	where	8.8542	8	11	25	271	5	99866
271	it	7.03965	8	11	26	272	2	676149
272	was	9.09305	8	11	27	273	3	865130
273	recovered	18.9439	8	11	28	274	9	1156
274	to	7.8378	8	11	29	275	2	2148027
275	Fort	16.689950000000003	8	11	30	276	4	2004
276	Worth.	18.07615	8	11	31	277	6	38
277	Over	12.6251	8	12	1	278	4	4340
278	the	4.7524999999999995	8	12	2	279	3	4187023
279	next	8.763750000000002	8	12	3	280	4	34926
280	few	12.0062	8	12	4	281	3	30257
281	years,	19.7888	8	12	5	282	6	8382
282	the	7.950849999999999	8	12	6	283	3	4187023
283	accounts	16.45795	8	12	7	284	8	1224
284	he	8.9403	8	12	8	285	2	463232
285	and	6.28125	8	12	9	286	3	2001994
286	others	15.088049999999999	8	12	10	287	6	9971
287	gave	13.4034	8	12	11	288	4	24959
288	elevated	19.46855	8	12	12	289	8	517
289	Roswell	24.2744	8	12	13	290	7	63
290	from	11.7584	8	12	14	291	4	307845
291	a	6.79335	8	12	15	292	1	1933416
292	forgotten	17.337600000000002	8	12	16	293	9	2969
293	incident	18.35765	8	12	17	294	8	1356
294	to	8.488800000000001	8	12	18	295	2	2148027
295	perhaps	13.3895	8	12	19	296	7	9699
296	the	6.677849999999999	8	12	20	297	3	4187023
297	most	11.04645	8	12	21	298	4	58233
298	famous	14.286	8	12	22	299	6	8914
299	UFO	19.305500000000002	8	12	23	300	3	137
300	case	13.386099999999999	8	12	24	301	4	15018
301	of	6.2935	8	12	25	302	2	2057315
302	all	9.179649999999999	8	12	26	303	3	272314
303	time.	22.030749999999998	8	12	27	304	5	29557
304	By	11.08455	8	13	1	305	2	14456
305	the	5.6988	8	13	2	306	3	4187023
306	early	13.633500000000002	8	13	3	307	5	17911
307	nineteen	15.9266	8	13	4	308	8	3331
308	nineties,	23.210749999999997	8	13	5	309	9	28
309	UFO	19.32995	8	13	6	310	3	137
310	researchers	18.40715	8	13	7	311	11	726
311	had	10.232050000000001	8	13	8	312	3	276988
312	interviewed	19.706249999999997	8	13	9	313	11	580
313	several	12.79655	8	13	10	314	7	17944
314	hundred	11.4907	8	13	11	315	7	15910
315	people	9.8853	8	13	12	316	6	105143
316	who	8.3637	8	13	13	317	3	154477
317	had,	20.418349999999997	8	13	14	318	4	2046
318	or	9.1699	8	13	15	319	2	227144
319	who	11.2076	8	13	16	320	3	154477
320	claimed	17.6022	8	13	17	321	7	2593
321	to	6.3050999999999995	8	13	18	322	2	2148027
322	have	9.435400000000001	8	13	19	323	4	464662
323	had,	21.33815	8	13	20	324	4	2046
324	a	9.097999999999999	8	13	21	325	1	1933416
325	connection	14.5343	8	13	22	326	10	2606
326	with	6.8497	8	13	23	327	4	532188
327	the	5.886749999999999	8	13	24	328	3	4187023
328	events	15.67735	8	13	25	329	6	4214
329	at	8.372499999999999	8	13	26	330	2	392110
330	Roswell	23.2945	8	13	27	331	7	63
331	in	9.9864	8	13	28	332	2	1489991
332	nineteen	15.804	8	13	29	333	8	3331
333	forty-seven.	43.063649999999996	8	13	30	334	12	7
334	Additionally,	22.74585	8	14	1	335	13	566
335	hundreds	17.6312	8	14	2	336	8	2679
336	of	3.8137	8	14	3	337	2	2057315
337	documents	18.42165	8	14	4	338	9	1249
338	were	9.94825	8	14	5	339	4	229411
339	obtained	18.777	8	14	6	340	8	1746
340	by	8.7089	8	14	7	341	2	302746
341	Freedom	15.88305	8	14	8	342	7	714
342	of	5.3392	8	14	9	343	2	2057315
343	Information	16.2194	8	14	10	344	11	709
344	Act	15.88585	8	14	11	345	3	2661
345	requests,	25.65585	8	14	12	346	9	38
346	as	9.4244	8	14	13	347	2	438309
347	were	13.293	8	14	14	348	4	229411
348	some	10.7745	8	14	15	349	4	138156
349	that	7.9415	8	14	16	350	4	914941
350	insiders	31.557450000000003	8	14	17	351	8	22
351	apparently	14.8652	8	14	18	352	10	2361
352	leaked.	25.97345	8	14	19	353	7	28
353	Their	12.109200000000001	8	15	1	354	5	6729
354	conclusions	17.9148	8	15	2	355	11	297
355	were	9.97165	8	15	3	356	4	229411
356	that	7.1844	8	15	4	357	4	914941
357	at	9.9565	8	15	5	358	2	392110
358	least	9.69655	8	15	6	359	5	17544
359	one	8.5235	8	15	7	360	3	250610
360	alien	18.7544	8	15	8	361	5	1053
361	craft	16.1826	8	15	9	362	5	712
362	had	10.20325	8	15	10	363	3	276988
363	crashed	18.59165	8	15	11	364	7	907
364	in	6.19805	8	15	12	365	2	1489991
365	the	5.56475	8	15	13	366	3	4187023
366	Roswell	22.95375	8	15	14	367	7	63
367	vicinity,	27.753149999999998	8	15	15	368	9	48
368	that	7.5009	8	15	16	369	4	914941
369	aliens,	24.7206	8	15	17	370	7	60
370	some	12.1218	8	15	18	371	4	138156
371	possibly	15.42475	8	15	19	372	8	3938
372	still	12.625350000000001	8	15	20	373	5	58667
373	alive,	20.76865	8	15	21	374	6	1131
374	were	12.63345	8	15	22	375	4	229411
375	recovered,	25.16095	8	15	23	376	10	108
376	and	6.195	8	15	24	377	3	2001994
377	that	7.2751	8	15	25	378	4	914941
378	a	8.9398	8	15	26	379	1	1933416
379	massive	15.6564	8	15	27	380	7	1971
380	cover-up	34.16335	8	15	28	381	8	42
381	of	7.825899999999999	8	15	29	382	2	2057315
382	any	12.2153	8	15	30	383	3	86478
383	knowledge	14.4535	8	15	31	384	9	4129
384	of	5.08385	8	15	32	385	2	2057315
385	the	6.865349999999999	8	15	33	386	3	4187023
386	incident	15.90855	8	15	34	387	8	1356
387	was	8.9465	8	15	35	388	3	865130
388	put	12.01905	8	15	36	389	3	74602
389	in	8.170549999999999	8	15	37	390	2	1489991
390	place.	22.06795	8	15	38	391	6	8674
391	Numerous	17.6815	8	16	1	392	8	134
392	books,	21.517200000000003	8	16	2	393	6	1511
393	articles,	26.47815	8	16	3	394	9	223
394	television	15.92445	8	16	4	395	10	9977
395	specials	16.7825	8	16	5	396	8	98
396	and	4.79115	8	16	6	397	3	2001994
397	even	11.99915	8	16	7	398	4	62426
398	a	7.0868	8	16	8	399	1	1933416
399	made-for-TV	59.8681	8	16	9	400	11	25
400	movie	15.27635	8	16	10	401	5	16836
401	brought	14.47505	8	16	11	402	7	18412
402	the	6.88575	8	16	12	403	3	4187023
403	nineteen	16.7193	8	16	13	404	8	3331
404	forty-seven	35.97295	8	16	14	405	11	28
405	incident	17.86305	8	16	15	406	8	1356
406	fame	21.1208	8	16	16	407	4	807
407	and	4.4454	8	16	17	408	3	2001994
408	notoriety,	28.48205	8	16	18	409	10	10
409	so	9.8657	8	16	19	410	2	222473
410	that	7.353149999999999	8	16	20	411	4	914941
411	by	11.0738	8	16	21	412	2	302746
412	the	5.9441	8	16	22	413	3	4187023
413	mid	15.1371	8	16	23	414	3	690
414	nineteen	16.951999999999998	8	16	24	415	8	3331
415	nineties,	23.210749999999997	8	16	25	416	9	28
416	strong	15.27935	8	16	26	417	6	9655
417	majorities	32.7241	8	16	27	418	10	24
418	in	8.7408	8	16	28	419	2	1489991
419	polls,	25.95125	8	16	29	420	6	42
420	such	13.358799999999999	8	16	30	421	4	53003
421	as	7.9449000000000005	8	16	31	422	2	438309
422	a	8.76875	8	16	32	423	1	1933416
423	nineteen	16.64855	8	16	33	424	8	3331
424	ninety-seven	35.186	8	16	34	425	12	11
425	CNN	20.785899999999998	8	16	35	426	3	186
426	Time	13.33075	8	16	36	427	4	3376
427	poll,	27.59785	8	16	37	428	5	65
428	believed	18.02975	8	16	38	429	8	5752
429	that	5.5264	8	16	39	430	4	914941
430	aliens	18.749650000000003	8	16	40	431	6	473
431	had	9.7129	8	16	41	432	3	276988
432	visited	17.79645	8	16	42	433	7	2351
433	earth	16.5279	8	16	43	434	5	4908
434	and	6.18055	8	16	44	435	3	2001994
435	specifically	18.9302	8	16	45	436	12	1404
436	that	6.8496500000000005	8	16	46	437	4	914941
437	aliens	18.749650000000003	8	16	47	438	6	473
438	had	9.7129	8	16	48	439	3	276988
439	landed	17.147199999999998	8	16	49	440	6	1614
440	at	7.17735	8	16	50	441	2	392110
441	Roswell	23.2945	8	16	51	442	7	63
442	and	5.89925	8	16	52	443	3	2001994
443	the	7.45205	8	16	53	444	3	4187023
444	government	13.307500000000001	8	16	54	445	10	13538
445	was	9.404	8	16	55	446	3	865130
446	covering	15.99915	8	16	56	447	8	1572
447	up	9.3368	8	16	57	448	2	184030
448	the	8.335799999999999	8	16	58	449	3	4187023
449	fact.	18.773400000000002	8	16	59	450	5	878
450	During	12.696950000000001	8	17	1	451	6	9804
451	the	4.4293000000000005	8	17	2	452	3	4187023
452	nineteen	16.7193	8	17	3	453	8	3331
453	eighties	15.767900000000001	8	17	4	454	8	106
454	and	4.94965	8	17	5	455	3	2001994
455	nineteen	17.68755	8	17	6	456	8	3331
456	nineties,	23.210749999999997	8	17	7	457	9	28
457	a	9.097999999999999	8	17	8	458	1	1933416
458	new	10.13895	8	17	9	459	3	57706
459	narrative	19.0537	8	17	10	460	9	527
460	emerged	18.2564	8	17	11	461	7	835
461	which	9.8468	8	17	12	462	5	169235
462	was	9.18705	8	17	13	463	3	865130
463	at	9.65335	8	17	14	464	2	392110
464	strong	15.5402	8	17	15	465	6	9655
465	odds	17.4555	8	17	16	466	4	724
466	with	8.157350000000001	8	17	17	467	4	532188
467	what	6.3772	8	17	18	468	4	283699
468	was	9.69145	8	17	19	469	3	865130
469	reported	19.1097	8	17	20	470	8	4048
470	in	7.17075	8	17	21	471	2	1489991
471	nineteen	15.804	8	17	22	472	8	3331
472	forty-seven.	43.063649999999996	8	17	23	473	12	7
473	This	7.756550000000001	8	18	1	474	4	115858
474	narrative	18.076099999999997	8	18	2	475	9	527
475	evolved	17.68365	8	18	3	476	7	970
476	over	9.3689	8	18	4	477	4	100836
477	the	6.8088	8	18	5	478	3	4187023
478	years	13.6897	8	18	6	479	5	46409
479	from	9.80355	8	18	7	480	4	307845
480	the	5.3491	8	18	8	481	3	4187023
481	time	10.437899999999999	8	18	9	482	4	101235
482	the	8.1235	8	18	10	483	3	4187023
483	first	9.84555	8	18	11	484	5	106009
484	book	13.7283	8	18	12	485	4	18650
485	on	10.035699999999999	8	18	13	486	2	560861
486	Roswell	23.3876	8	18	14	487	7	63
487	was	10.26945	8	18	15	488	3	865130
488	published	18.5654	8	18	16	489	9	8182
489	in	6.229	8	18	17	490	2	1489991
490	nineteen	15.804	8	18	18	491	8	3331
491	eighty,	21.5911	8	18	19	492	7	257
492	as	9.4244	8	18	20	493	2	438309
493	many	13.19075	8	18	21	494	4	65848
494	new	11.40005	8	18	22	495	3	57706
495	witnesses	18.089100000000002	8	18	23	496	9	636
496	and	4.6038499999999996	8	18	24	497	3	2001994
497	accounts	18.86305	8	18	25	498	8	1224
498	emerged,	25.03105	8	18	26	499	8	64
499	drawn	17.26865	8	18	27	500	5	2861
500	out	9.032	8	18	28	501	3	187808
501	in	8.62435	8	18	29	502	2	1489991
502	part	13.13795	8	18	30	503	4	43531
503	by	10.97355	8	18	31	504	2	302746
504	the	5.9441	8	18	32	505	3	4187023
505	publicity	18.47465	8	18	33	506	9	449
506	on	7.45425	8	18	34	507	2	560861
507	the	6.72485	8	18	35	508	3	4187023
508	incident.	23.0518	8	18	36	509	9	413
509	Of	9.125350000000001	8	19	1	510	2	18030
510	the	5.6305499999999995	8	19	2	511	3	4187023
511	hundreds	16.531299999999998	8	19	3	512	8	2679
512	of	3.8137	8	19	4	513	2	2057315
513	witnesses	19.427950000000003	8	19	5	514	9	636
514	that	6.392250000000001	8	19	6	515	4	914941
515	the	7.974500000000001	8	19	7	516	3	4187023
516	various	14.694749999999999	8	19	8	517	7	8183
517	researchers	17.65215	8	19	9	518	11	726
518	interviewed,	25.81995	8	19	10	519	12	31
519	a	9.097999999999999	8	19	11	520	1	1933416
520	seemingly	17.58205	8	19	12	521	9	458
521	impressive	18.49055	8	19	13	522	10	771
522	figure,	21.167	8	19	14	523	7	587
523	a	9.097999999999999	8	19	15	524	1	1933416
524	comparable	18.950200000000002	8	19	16	525	10	323
525	few	14.2423	8	19	17	526	3	30257
526	were	10.9876	8	19	18	527	4	229411
527	true	13.48555	8	19	19	528	4	10508
528	'witnesses'	54.5884	8	19	20	529	11	0
529	who	14.47005	8	19	21	530	3	154477
530	claimed	17.6022	8	19	22	531	7	2593
531	to	6.3050999999999995	8	19	23	532	2	2148027
532	have	9.435400000000001	8	19	24	533	4	464662
533	actually	12.4795	8	19	25	534	8	29825
534	seen	13.6391	8	19	26	535	4	30519
535	debris	19.04605	8	19	27	536	6	275
536	or	8.0509	8	19	28	537	2	227144
537	aliens.	26.13845	8	19	29	538	7	128
538	Most	12.60255	8	20	1	539	4	8150
539	of	4.01945	8	20	2	540	2	2057315
540	these	10.9342	8	20	3	541	5	81567
541	so-called	32.64035	8	20	4	542	9	1259
542	witnesses	19.398049999999998	8	20	5	543	9	636
543	were	9.669149999999998	8	20	6	544	4	229411
544	repeating	16.777250000000002	8	20	7	545	9	509
545	the	5.75905	8	20	8	546	3	4187023
546	claims	16.154400000000003	8	20	9	547	6	1885
547	of	6.9189	8	20	10	548	2	2057315
548	others,	22.62725	8	20	11	549	7	1964
549	and	6.195	8	20	12	550	3	2001994
550	their	12.42535	8	20	13	551	5	141697
551	testimony	17.483150000000002	8	20	14	552	9	655
552	would	10.21425	8	20	15	553	5	171047
553	be	9.3096	8	20	16	554	2	438564
554	inadmissible	40.567099999999996	8	20	17	555	12	23
555	hearsay	32.2559	8	20	18	556	7	37
556	in	10.0158	8	20	19	557	2	1489991
557	an	9.9003	8	20	20	558	2	248211
558	American	12.3784	8	20	21	559	8	34725
559	court.	23.995600000000003	8	20	22	560	6	1391
560	As	9.40795	8	21	1	561	2	36145
561	for	8.256599999999999	8	21	2	562	3	657368
562	the	5.7364	8	21	3	563	3	4187023
563	several	15.05645	8	21	4	564	7	17944
564	accounts	16.1063	8	21	5	565	8	1224
565	from	10.02375	8	21	6	566	4	307845
566	those	9.9511	8	21	7	567	5	61541
567	who	8.3977	8	21	8	568	3	154477
568	claimed	17.6022	8	21	9	569	7	2593
569	to	6.3050999999999995	8	21	10	570	2	2148027
570	have	9.435400000000001	8	21	11	571	4	464662
571	seen	12.851949999999999	8	21	12	572	4	30519
572	aliens,	23.70075	8	21	13	573	7	60
573	critics	19.2165	8	21	14	574	7	1042
574	identified	16.81315	8	21	15	575	10	1832
575	a	7.22205	8	21	16	576	1	1933416
576	variety	13.46795	8	21	17	577	7	2815
577	of	4.5441	8	21	18	578	2	2057315
578	problems	16.37055	8	21	19	579	8	6947
579	with	9.06885	8	21	20	580	4	532188
580	them.	17.8871	8	21	21	581	5	30823
581	These	10.1527	8	22	1	582	5	19834
582	problems	13.299700000000001	8	22	2	583	8	6947
583	ranged	17.78005	8	22	3	584	6	230
584	from	7.519299999999999	8	22	4	585	4	307845
585	the	5.3491	8	22	5	586	3	4187023
586	reliability	19.73525	8	22	6	587	11	142
587	of	4.2204	8	22	7	588	2	2057315
588	second-hand	35.952799999999996	8	22	8	589	11	77
589	accounts,	24.18745	8	22	9	590	9	229
590	to	10.2914	8	22	10	591	2	2148027
591	serious	16.19735	8	22	11	592	7	4955
592	credibility	19.029249999999998	8	22	12	593	11	150
593	problems	15.0382	8	22	13	594	8	6947
594	with	9.06885	8	22	14	595	4	532188
595	witnesses	18.5575	8	22	15	596	9	636
596	making	13.48975	8	22	16	597	6	21627
597	demonstrably	57.5432	8	22	17	598	12	14
598	false	17.9844	8	22	18	599	5	2177
599	or	8.612449999999999	8	22	19	600	2	227144
600	internally-inconsistent	71.36115	8	22	20	601	23	0
601	claims,	24.0649	8	22	21	602	7	132
602	to	10.2914	8	22	22	603	2	2148027
603	dubious	20.21125	8	22	23	604	7	165
604	death-bed	37.63475	8	22	24	605	9	22
605	'confessions'	52.14	8	22	25	606	13	0
606	or	12.33845	8	22	26	607	2	227144
607	accounts	19.76255	8	22	27	608	8	1224
608	from	10.02375	8	22	28	609	4	307845
609	elderly	18.9922	8	22	29	610	7	765
610	or	7.885999999999999	8	22	30	611	2	227144
611	easily	15.2927	8	22	31	612	6	4323
612	confused	15.6242	8	22	32	613	8	1438
613	witnesses.	26.01855	8	22	33	614	10	275
614	A	8.1784	8	23	1	615	1	101973
615	basic	17.8067	8	23	2	616	5	3326
616	problem	11.9755	8	23	3	617	7	11153
617	with	9.298200000000001	8	23	4	618	4	532188
618	all	8.48065	8	23	5	619	3	272314
619	the	6.7881	8	23	6	620	3	4187023
620	witness	15.576699999999999	8	23	7	621	7	1690
621	accounts,	23.0036	8	23	8	622	9	229
622	according	14.142199999999999	8	23	9	623	9	5154
623	to	6.5937	8	23	10	624	2	2148027
624	the	6.739750000000001	8	23	11	625	3	4187023
625	critics,	21.79535	8	23	12	626	8	226
626	is	9.0383	8	23	13	627	2	1041416
627	that	6.2756	8	23	14	628	4	914941
628	they	8.54635	8	23	15	629	4	274502
629	all	7.7771	8	23	16	630	3	272314
630	came	12.4895	8	23	17	631	4	54853
631	a	8.702200000000001	8	23	18	632	1	1933416
632	minimum	14.6051	8	23	19	633	7	1327
633	of	5.36255	8	23	20	634	2	2057315
634	thirty-one	33.3152	8	23	21	635	10	57
635	years	14.905249999999999	8	23	22	636	5	46409
636	after	9.4272	8	23	23	637	5	79796
637	the	5.598	8	23	24	638	3	4187023
638	events	15.67735	8	23	25	639	6	4214
639	in	6.964650000000001	8	23	26	640	2	1489991
